category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p_adjust_over_represented	p_adjust_under_represented
GO:0098904	1	0.967626389363642	0	4	regulation of AV node cell action potential	BP	1	1
GO:0098905	1	0.98740571083084	0	2	regulation of bundle of His cell action potential	BP	1	1
GO:0098906	1	0.991255523087247	0	1	regulation of Purkinje myocyte action potential	BP	1	1
GO:0098907	1	0.97370731197308	0	3	regulation of SA node cell action potential	BP	1	1
GO:0098908	1	0.899884817619296	0	14	regulation of neuronal action potential	BP	1	1
GO:0098909	1	0.947720270650662	0	7	regulation of cardiac muscle cell action potential involved in regulation of contraction	BP	1	1
GO:0098910	1	0.965190855175645	0	4	regulation of atrial cardiac muscle cell action potential	BP	1	1
GO:0098911	1	0.902416876864435	0	12	regulation of ventricular cardiac muscle cell action potential	BP	1	1
GO:0098912	1	0.974625942720005	0	3	membrane depolarization during atrial cardiac muscle cell action potential	BP	1	1
GO:0098914	1	0.969068348173638	0	4	membrane repolarization during atrial cardiac muscle cell action potential	BP	1	1
GO:0098915	1	0.945520647458888	0	8	membrane repolarization during ventricular cardiac muscle cell action potential	BP	1	1
GO:0098918	1	0.774468445256125	0	30	structural constituent of synapse	MF	1	1
GO:0098919	1	0.924396900265367	0	9	structural constituent of postsynaptic density	MF	1	1
GO:0098920	1	0.966037045011734	0	4	retrograde trans-synaptic signaling by lipid	BP	1	1
GO:0098921	1	0.966037045011734	0	4	retrograde trans-synaptic signaling by endocannabinoid	BP	1	1
GO:0098922	1	0.973718069182732	0	3	extrinsic component of dense core granule membrane	CC	1	1
GO:0098923	1	0.982394468268551	0	2	retrograde trans-synaptic signaling by soluble gas	BP	1	1
GO:0098924	1	0.982394468268551	0	2	retrograde trans-synaptic signaling by nitric oxide	BP	1	1
GO:0098925	1	0.991158472939776	0	1	retrograde trans-synaptic signaling by nitric oxide, modulating synaptic transmission	BP	1	1
GO:0098927	1	0.7140551399522	0	44	vesicle-mediated transport between endosomal compartments	BP	1	1
GO:0098928	1	0.97485565531993	0	3	presynaptic signal transduction	BP	1	1
GO:0098935	1	0.900127746894757	0	12	dendritic transport	BP	1	1
GO:0098936	1	0.230293412182225	0	176	intrinsic component of postsynaptic membrane	CC	1	1
GO:0098937	1	0.923767992414044	0	9	anterograde dendritic transport	BP	1	1
GO:0098939	1	0.982472756797113	0	2	dendritic transport of mitochondrion	BP	1	1
GO:0098943	1	0.954681193079974	0	6	neurotransmitter receptor transport, postsynaptic endosome to lysosome	BP	1	1
GO:0098944	1	0.977258305135075	0	3	postsynaptic recycling endosome membrane	CC	1	1
GO:0098945	1	0.759174535585238	0	32	intrinsic component of presynaptic active zone membrane	CC	1	1
GO:0098948	1	0.411898430819142	0	108	intrinsic component of postsynaptic specialization membrane	CC	1	1
GO:0098949	1	0.985976875684905	0	2	intrinsic component of postsynaptic endosome membrane	CC	1	1
GO:0098951	1	0.985976875684905	0	2	intrinsic component of postsynaptic recycling endosome membrane	CC	1	1
GO:0098952	1	0.982523589435055	0	2	intrinsic component of spine apparatus membrane	CC	1	1
GO:0098953	1	0.94305588475345	0	8	receptor diffusion trapping	BP	1	1
GO:0098954	1	0.991195618903937	0	1	presynaptic endosome membrane	CC	1	1
GO:0098955	1	0.991195618903937	0	1	intrinsic component of presynaptic endosome membrane	CC	1	1
GO:0098956	1	0.975801348460088	0	3	intrinsic component of dense core granule membrane	CC	1	1
GO:0098957	1	0.952144036391435	0	6	anterograde axonal transport of mitochondrion	BP	1	1
GO:0098958	1	0.978613152632359	0	3	retrograde axonal transport of mitochondrion	BP	1	1
GO:0098960	1	0.547759260830394	0	76	postsynaptic neurotransmitter receptor activity	MF	1	1
GO:0098961	1	0.957477403591685	0	5	dendritic transport of ribonucleoprotein complex	BP	1	1
GO:0098962	1	0.851568285832933	0	19	regulation of postsynaptic neurotransmitter receptor activity	BP	1	1
GO:0098963	1	0.957477403591685	0	5	dendritic transport of messenger ribonucleoprotein complex	BP	1	1
GO:0098964	1	0.973999203146788	0	3	anterograde dendritic transport of messenger ribonucleoprotein complex	BP	1	1
GO:0098965	1	0.991477707017963	0	1	extracellular matrix of synaptic cleft	CC	1	1
GO:0098966	1	0.931437089857903	0	8	perisynaptic extracellular matrix	CC	1	1
GO:0098967	1	0.953272303202114	0	7	exocytic insertion of neurotransmitter receptor to postsynaptic membrane	BP	1	1
GO:0098968	1	0.991158472939776	0	1	neurotransmitter receptor transport postsynaptic membrane to endosome	BP	1	1
GO:0098969	1	0.863609676668824	0	19	neurotransmitter receptor transport to postsynaptic membrane	BP	1	1
GO:0098970	1	0.94305588475345	0	8	postsynaptic neurotransmitter receptor diffusion trapping	BP	1	1
GO:0098971	1	0.956585516750325	0	5	anterograde dendritic transport of neurotransmitter receptor complex	BP	1	1
GO:0098972	1	0.991158472939776	0	1	anterograde dendritic transport of mitochondrion	BP	1	1
GO:0098973	1	0.963753959325032	0	5	structural constituent of postsynaptic actin cytoskeleton	MF	1	1
GO:0098974	1	0.844649096795116	0	21	postsynaptic actin cytoskeleton organization	BP	1	1
GO:0098976	1	0.945865007631452	0	7	excitatory chemical synaptic transmission	BP	1	1
GO:0098977	1	0.97370731197308	0	3	inhibitory chemical synaptic transmission	BP	1	1
GO:0098981	1	0.885821475576834	0	15	cholinergic synapse	CC	1	1
GO:0098985	1	0.976298263274473	0	3	asymmetric, glutamatergic, excitatory synapse	CC	1	1
GO:0098988	1	0.923848567207456	0	9	G protein-coupled glutamate receptor activity	MF	1	1
GO:0098989	1	0.96781136194566	0	4	NMDA selective glutamate receptor signaling pathway	BP	1	1
GO:0098990	1	0.991271999569668	0	1	AMPA selective glutamate receptor signaling pathway	BP	1	1
GO:0098992	1	0.882554806965309	0	16	neuronal dense core vesicle	CC	1	1
GO:0098993	1	0.880078627093047	0	19	anchored component of synaptic vesicle membrane	CC	1	1
GO:0098998	1	0.991281375375882	0	1	extrinsic component of postsynaptic early endosome membrane	CC	1	1
GO:0098999	1	0.975249492300239	0	3	extrinsic component of postsynaptic endosome membrane	CC	1	1
GO:0099010	1	0.812543104041514	0	27	modification of postsynaptic structure	BP	1	1
GO:0099011	1	0.931412866417712	0	8	neuronal dense core vesicle exocytosis	BP	1	1
GO:0099012	1	0.950150200802707	0	6	neuronal dense core vesicle membrane	CC	1	1
GO:0099013	1	0.976587567679209	0	3	neuronal dense core vesicle lumen	CC	1	1
GO:0099020	1	0.992961564702834	0	1	perinuclear endoplasmic reticulum lumen	CC	1	1
GO:0099022	1	0.923074848411212	0	10	vesicle tethering	BP	1	1
GO:0099023	1	0.615052418875805	0	63	vesicle tethering complex	CC	1	1
GO:0099024	1	0.56554146372611	0	75	plasma membrane invagination	BP	1	1
GO:0099025	1	0.925207439969377	0	10	anchored component of postsynaptic membrane	CC	1	1
GO:0099026	1	0.901095335867174	0	13	anchored component of presynaptic membrane	CC	1	1
GO:0099029	1	0.957404009074688	0	5	anchored component of presynaptic active zone membrane	CC	1	1
GO:0099030	1	0.958680555440231	0	6	anchored component of postsynaptic specialization membrane	CC	1	1
GO:0099031	1	0.958680555440231	0	6	anchored component of postsynaptic density membrane	CC	1	1
GO:0099033	1	0.985976875684905	0	2	anchored component of postsynaptic recycling endosome membrane	CC	1	1
GO:0099034	1	0.985976875684905	0	2	anchored component of postsynaptic endosome membrane	CC	1	1
GO:0099038	1	0.982394468268551	0	2	ceramide floppase activity	MF	1	1
GO:0099039	1	0.965096335850677	0	4	sphingolipid translocation	BP	1	1
GO:0099040	1	0.982394468268551	0	2	ceramide translocation	BP	1	1
GO:0099041	1	0.960248476090072	0	5	vesicle tethering to Golgi	BP	1	1
GO:0099044	1	0.987136625956908	0	2	vesicle tethering to endoplasmic reticulum	BP	1	1
GO:0099050	1	0.994013773366218	0	1	vesicle scission	BP	1	1
GO:0099053	1	0.974679949669561	0	3	activating signal cointegrator 1 complex	CC	1	1
GO:0099054	1	0.660272123417749	0	49	presynapse assembly	BP	1	1
GO:0099055	1	0.24913731138993	0	166	integral component of postsynaptic membrane	CC	1	1
GO:0099056	1	0.37249249024356	0	118	integral component of presynaptic membrane	CC	1	1
GO:0099059	1	0.793018333463855	0	27	integral component of presynaptic active zone membrane	CC	1	1
GO:0099060	1	0.429780482400967	0	102	integral component of postsynaptic specialization membrane	CC	1	1
GO:0099061	1	0.557179828310306	0	70	integral component of postsynaptic density membrane	CC	1	1
GO:0099065	1	0.982523589435055	0	2	integral component of spine apparatus membrane	CC	1	1
GO:0099066	1	0.975801348460088	0	3	integral component of neuronal dense core vesicle membrane	CC	1	1
GO:0099067	1	0.991195618903937	0	1	integral component of presynaptic endosome membrane	CC	1	1
GO:0099068	1	0.76316258918608	0	32	postsynapse assembly	BP	1	1
GO:0099073	1	0.978455646144438	0	3	mitochondrion-derived vesicle	CC	1	1
GO:0099074	1	0.978752609491666	0	3	mitochondrion to lysosome transport	BP	1	1
GO:0099075	1	0.978752609491666	0	3	mitochondrion-derived vesicle mediated transport	BP	1	1
GO:0099078	1	0.958526802072333	0	8	BORC complex	CC	1	1
GO:0099082	1	0.982394468268551	0	2	retrograde trans-synaptic signaling by neuropeptide	BP	1	1
GO:0099083	1	0.991158472939776	0	1	retrograde trans-synaptic signaling by neuropeptide, modulating synaptic transmission	BP	1	1
GO:0099084	1	0.647608749103558	0	52	postsynaptic specialization organization	BP	1	1
GO:0099087	1	0.992709896907318	0	1	anterograde axonal transport of messenger ribonucleoprotein complex	BP	1	1
GO:0099088	1	0.992709896907318	0	1	axonal transport of messenger ribonucleoprotein complex	BP	1	1
GO:0099089	1	0.991158472939776	0	1	establishment of endoplasmic reticulum localization to postsynapse	BP	1	1
GO:0099091	1	0.738358190129342	0	37	postsynaptic specialization, intracellular component	CC	1	1
GO:0099092	1	0.768083573874751	0	32	postsynaptic density, intracellular component	CC	1	1
GO:0099093	1	0.983130436341485	0	2	calcium export from the mitochondrion	BP	1	1
GO:0099095	1	0.852833272737491	0	20	ligand-gated anion channel activity	MF	1	1
GO:0099096	1	0.988316148667911	0	2	vestibular calyx terminal	CC	1	1
GO:0099098	1	0.991158472939776	0	1	microtubule polymerization based movement	BP	1	1
GO:0099103	1	0.966435700768042	0	5	channel activator activity	MF	1	1
GO:0099104	1	0.966435700768042	0	5	potassium channel activator activity	MF	1	1
GO:0099105	1	0.991158472939776	0	1	ion channel modulating, G protein-coupled receptor signaling pathway	BP	1	1
GO:0099106	1	0.392926458785036	0	129	ion channel regulator activity	MF	1	1
GO:0099115	1	0.984729458103612	0	2	chromosome, subtelomeric region	CC	1	1
GO:0099116	1	0.915069529243513	0	14	tRNA 5'-end processing	BP	1	1
GO:0099118	1	0.882947972979778	0	15	microtubule-based protein transport	BP	1	1
GO:0099122	1	0.931795229727503	0	8	RNA polymerase II C-terminal domain binding	MF	1	1
GO:0099126	1	0.975322542458934	0	3	transforming growth factor beta complex	CC	1	1
GO:0099130	1	0.982712307268992	0	2	estrogen binding	MF	1	1
GO:0099140	1	0.982494800536571	0	2	presynaptic actin cytoskeleton organization	BP	1	1
GO:0099142	1	0.991158472939776	0	1	intracellularly ATP-gated ion channel activity	MF	1	1
GO:0099143	1	0.995143277669887	0	1	presynaptic actin cytoskeleton	CC	1	1
GO:0099144	1	0.858556244841098	0	19	anchored component of synaptic membrane	CC	1	1
GO:0099146	1	0.534046464830072	0	76	intrinsic component of postsynaptic density membrane	CC	1	1
GO:0099147	1	0.94810028006962	0	6	extrinsic component of postsynaptic density membrane	CC	1	1
GO:0099148	1	0.985157920335908	0	2	regulation of synaptic vesicle docking	BP	1	1
GO:0099149	1	0.84436796101218	0	21	regulation of postsynaptic neurotransmitter receptor internalization	BP	1	1
GO:0099150	1	0.850643701756523	0	19	regulation of postsynaptic specialization assembly	BP	1	1
GO:0099151	1	0.87747271756218	0	15	regulation of postsynaptic density assembly	BP	1	1
GO:0099152	1	0.975659120412102	0	3	regulation of neurotransmitter receptor transport, endosome to postsynaptic membrane	BP	1	1
GO:0099153	1	0.993394098752095	0	1	synaptic transmission, serotonergic	BP	1	1
GO:0099154	1	0.979751453089928	0	3	serotonergic synapse	CC	1	1
GO:0099156	1	0.991173607482803	0	1	cell-cell signaling via exosome	BP	1	1
GO:0099158	1	0.991281375375882	0	1	regulation of recycling endosome localization within postsynapse	BP	1	1
GO:0099159	1	0.89285955222059	0	14	regulation of modification of postsynaptic structure	BP	1	1
GO:0099160	1	0.965216918068042	0	4	postsynaptic intermediate filament cytoskeleton	CC	1	1
GO:0099161	1	0.982394468268551	0	2	regulation of presynaptic dense core granule exocytosis	BP	1	1
GO:0099162	1	0.994550887361705	0	1	regulation of neurotransmitter loading into synaptic vesicle	BP	1	1
GO:0099163	1	0.973758667638084	0	3	synaptic signaling by nitric oxide	BP	1	1
GO:0099170	1	0.854869008279113	0	20	postsynaptic modulation of chemical synaptic transmission	BP	1	1
GO:0099171	1	0.82474712067768	0	23	presynaptic modulation of chemical synaptic transmission	BP	1	1
GO:0099172	1	0.616647952686294	0	57	presynapse organization	BP	1	1
GO:0099174	1	0.71081042871263	0	40	regulation of presynapse organization	BP	1	1
GO:0099178	1	0.983351896044324	0	2	regulation of retrograde trans-synaptic signaling by endocanabinoid	BP	1	1
GO:0099179	1	0.94063736993932	0	7	regulation of synaptic membrane adhesion	BP	1	1
GO:0099180	1	0.985958769136657	0	2	zinc ion import into synaptic vesicle	BP	1	1
GO:0099181	1	0.982505093058505	0	2	structural constituent of presynapse	MF	1	1
GO:0099182	1	0.982517193523256	0	2	presynaptic intermediate filament cytoskeleton	CC	1	1
GO:0099183	1	0.965642179530985	0	4	trans-synaptic signaling by BDNF, modulating synaptic transmission	BP	1	1
GO:0099184	1	0.973724007661998	0	3	structural constituent of postsynaptic intermediate filament cytoskeleton	MF	1	1
GO:0099185	1	0.973724007661998	0	3	postsynaptic intermediate filament cytoskeleton organization	BP	1	1
GO:0099186	1	0.845608936478568	0	20	structural constituent of postsynapse	MF	1	1
GO:0099187	1	0.982494800536571	0	2	presynaptic cytoskeleton organization	BP	1	1
GO:0099188	1	0.829771943701715	0	23	postsynaptic cytoskeleton organization	BP	1	1
GO:0099189	1	0.991158472939776	0	1	postsynaptic spectrin-associated cytoskeleton	CC	1	1
GO:0099191	1	0.959096981769121	0	5	trans-synaptic signaling by BDNF	BP	1	1
GO:0099192	1	0.991687387440255	0	1	cerebellar Golgi cell to granule cell synapse	CC	1	1
GO:0099240	1	0.131876100339808	0	243	intrinsic component of synaptic membrane	CC	1	1
GO:0099243	1	0.824096963586041	0	23	extrinsic component of synaptic membrane	CC	1	1
GO:0099400	1	0.991158472939776	0	1	caveola neck	CC	1	1
GO:0099403	1	0.982394468268551	0	2	maintenance of mitotic sister chromatid cohesion, telomeric	BP	1	1
GO:0099404	1	0.982394468268551	0	2	mitotic sister chromatid cohesion, telomeric	BP	1	1
GO:0099500	1	0.84786357800323	0	22	vesicle fusion to plasma membrane	BP	1	1
GO:0099502	1	0.960564190894062	0	5	calcium-dependent activation of synaptic vesicle fusion	BP	1	1
GO:0099505	1	0.907106751829604	0	11	regulation of presynaptic membrane potential	BP	1	1
GO:0099507	1	0.948101257431306	0	6	ligand-gated ion channel activity involved in regulation of presynaptic membrane potential	MF	1	1
GO:0099508	1	0.956780380987768	0	5	voltage-gated ion channel activity involved in regulation of presynaptic membrane potential	MF	1	1
GO:0099509	1	0.877174960762679	0	17	regulation of presynaptic cytosolic calcium ion concentration	BP	1	1
GO:0099510	1	0.98745173560174	0	2	calcium ion binding involved in regulation of cytosolic calcium ion concentration	MF	1	1
GO:0099511	1	0.96187747991114	0	5	voltage-gated calcium channel activity involved in regulation of cytosolic calcium levels	MF	1	1
GO:0099515	1	0.852789855379719	0	18	actin filament-based transport	BP	1	1
GO:0099519	1	0.900864969971278	0	12	dense core granule cytoskeletal transport	BP	1	1
GO:0099520	1	0.991161805853193	0	1	ion antiporter activity involved in regulation of presynaptic membrane potential	MF	1	1
GO:0099523	1	0.828666748844317	0	24	presynaptic cytosol	CC	1	1
GO:0099525	1	0.931412866417712	0	8	presynaptic dense core vesicle exocytosis	BP	1	1
GO:0099526	1	0.97485565531993	0	3	presynapse to nucleus signaling pathway	BP	1	1
GO:0099528	1	0.9242224310806	0	10	G protein-coupled neurotransmitter receptor activity	MF	1	1
GO:0099529	1	0.608535415470474	0	62	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	MF	1	1
GO:0099530	1	0.968219287959107	0	4	G protein-coupled receptor activity involved in regulation of postsynaptic membrane potential	MF	1	1
GO:0099532	1	0.893132801215892	0	13	synaptic vesicle endosomal processing	BP	1	1
GO:0099533	1	0.941792571840232	0	7	positive regulation of presynaptic cytosolic calcium concentration	BP	1	1
GO:0099534	1	0.98745173560174	0	2	calcium ion binding involved in regulation of presynaptic cytosolic calcium ion concentration	MF	1	1
GO:0099535	1	0.923494397177793	0	9	synapse-associated extracellular matrix	CC	1	1
GO:0099538	1	0.967294741298767	0	4	synaptic signaling via neuropeptide	BP	1	1
GO:0099540	1	0.97370731197308	0	3	trans-synaptic signaling by neuropeptide	BP	1	1
GO:0099541	1	0.932415011905648	0	8	trans-synaptic signaling by lipid	BP	1	1
GO:0099542	1	0.932415011905648	0	8	trans-synaptic signaling by endocannabinoid	BP	1	1
GO:0099543	1	0.973758667638084	0	3	trans-synaptic signaling by soluble gas	BP	1	1
GO:0099544	1	0.965755913947025	0	4	perisynaptic space	CC	1	1
GO:0099546	1	0.991158472939776	0	1	protein catabolic process, modulating synaptic transmission	BP	1	1
GO:0099547	1	0.951293065462809	0	6	regulation of translation at synapse, modulating synaptic transmission	BP	1	1
GO:0099548	1	0.973758667638084	0	3	trans-synaptic signaling by nitric oxide	BP	1	1
GO:0099550	1	0.878604491913544	0	15	trans-synaptic signaling, modulating synaptic transmission	BP	1	1
GO:0099551	1	0.982394468268551	0	2	trans-synaptic signaling by neuropeptide, modulating synaptic transmission	BP	1	1
GO:0099552	1	0.965205831916367	0	4	trans-synaptic signaling by lipid, modulating synaptic transmission	BP	1	1
GO:0099553	1	0.965205831916367	0	4	trans-synaptic signaling by endocannabinoid, modulating synaptic transmission	BP	1	1
GO:0099554	1	0.982446278263991	0	2	trans-synaptic signaling by soluble gas, modulating synaptic transmission	BP	1	1
GO:0099555	1	0.982446278263991	0	2	trans-synaptic signaling by nitric oxide, modulating synaptic transmission	BP	1	1
GO:0099557	1	0.974574042056958	0	3	trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission	BP	1	1
GO:0099558	1	0.769173335692413	0	32	maintenance of synapse structure	BP	1	1
GO:0099560	1	0.740949332824255	0	35	synaptic membrane adhesion	BP	1	1
GO:0099561	1	0.991159089973625	0	1	synaptic membrane adhesion to extracellular matrix	BP	1	1
GO:0099562	1	0.916218648306857	0	10	maintenance of postsynaptic density structure	BP	1	1
GO:0099563	1	0.760024604136295	0	35	modification of synaptic structure	BP	1	1
GO:0099564	1	0.992991363655262	0	1	modification of synaptic structure, modulating synaptic transmission	BP	1	1
GO:0099566	1	0.894050264427062	0	13	regulation of postsynaptic cytosolic calcium ion concentration	BP	1	1
GO:0099567	1	0.993407616192254	0	1	calcium ion binding involved in regulation of postsynaptic cytosolic calcium ion concentration	MF	1	1
GO:0099569	1	0.917690462328017	0	11	presynaptic cytoskeleton	CC	1	1
GO:0099571	1	0.853271916027562	0	19	postsynaptic cytoskeleton	CC	1	1
GO:0099573	1	0.987699453461098	0	2	glutamatergic postsynaptic density	CC	1	1
GO:0099575	1	0.977024884798648	0	3	regulation of protein catabolic process at presynapse, modulating synaptic transmission	BP	1	1
GO:0099576	1	0.951616932531765	0	6	regulation of protein catabolic process at postsynapse, modulating synaptic transmission	BP	1	1
GO:0099577	1	0.991158472939776	0	1	regulation of translation at presynapse, modulating synaptic transmission	BP	1	1
GO:0099578	1	0.968345872513613	0	4	regulation of translation at postsynapse, modulating synaptic transmission	BP	1	1
GO:0099579	1	0.985491867897378	0	2	G protein-coupled neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	MF	1	1
GO:0099580	1	0.982517729720591	0	2	ion antiporter activity involved in regulation of postsynaptic membrane potential	MF	1	1
GO:0099582	1	0.991341649149552	0	1	neurotransmitter receptor activity involved in regulation of presynaptic cytosolic calcium ion concentration	MF	1	1
GO:0099583	1	0.965318843412465	0	4	neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration	MF	1	1
GO:0099588	1	0.991160938695552	0	1	positive regulation of postsynaptic cytosolic calcium concentration	BP	1	1
GO:0099589	1	0.828426312576484	0	28	serotonin receptor activity	MF	1	1
GO:0099590	1	0.769012270802081	0	33	neurotransmitter receptor internalization	BP	1	1
GO:0099601	1	0.605771870427115	0	64	regulation of neurotransmitter receptor activity	BP	1	1
GO:0099602	1	0.908806424269147	0	17	neurotransmitter receptor regulator activity	MF	1	1
GO:0099605	1	0.991237812924817	0	1	regulation of action potential firing rate	BP	1	1
GO:0099606	1	0.991158472939776	0	1	microtubule plus-end directed mitotic chromosome migration	BP	1	1
GO:0099607	1	0.982394468268551	0	2	lateral attachment of mitotic spindle microtubules to kinetochore	BP	1	1
GO:0099608	1	0.991161762606503	0	1	regulation of action potential firing pattern	BP	1	1
GO:0099609	1	0.982419510879072	0	2	microtubule lateral binding	MF	1	1
GO:0099610	1	0.991158472939776	0	1	action potential initiation	BP	1	1
GO:0099611	1	0.993223905561856	0	1	regulation of action potential firing threshold	BP	1	1
GO:0099612	1	0.907857503587655	0	11	protein localization to axon	BP	1	1
GO:0099617	1	0.970770372315337	0	4	matrix side of mitochondrial inner membrane	CC	1	1
GO:0099622	1	0.804050373366662	0	30	cardiac muscle cell membrane repolarization	BP	1	1
GO:0099623	1	0.830949875184094	0	26	regulation of cardiac muscle cell membrane repolarization	BP	1	1
GO:0099624	1	0.945187493815452	0	8	atrial cardiac muscle cell membrane repolarization	BP	1	1
GO:0099625	1	0.84271079899594	0	22	ventricular cardiac muscle cell membrane repolarization	BP	1	1
GO:0099626	1	0.96187747991114	0	5	voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels	MF	1	1
GO:0099627	1	0.993690025329554	0	1	neurotransmitter receptor cycle	BP	1	1
GO:0099628	1	0.94305588475345	0	8	neurotransmitter receptor diffusion trapping	BP	1	1
GO:0099629	1	0.97370731197308	0	3	postsynaptic specialization of symmetric synapse	CC	1	1
GO:0099630	1	0.993690025329554	0	1	postsynaptic neurotransmitter receptor cycle	BP	1	1
GO:0099631	1	0.990435750280507	0	2	postsynaptic endocytic zone cytoplasmic component	CC	1	1
GO:0099634	1	0.313962879476242	0	143	postsynaptic specialization membrane	CC	1	1
GO:0099635	1	0.941792571840232	0	7	voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels	MF	1	1
GO:0099637	1	0.809887046394934	0	27	neurotransmitter receptor transport	BP	1	1
GO:0099638	1	0.860406953042378	0	19	endosome to plasma membrane protein transport	BP	1	1
GO:0099639	1	0.913960040002245	0	11	neurotransmitter receptor transport, endosome to plasma membrane	BP	1	1
GO:0099640	1	0.923068647898759	0	10	axo-dendritic protein transport	BP	1	1
GO:0099641	1	0.939619727720965	0	8	anterograde axonal protein transport	BP	1	1
GO:0099642	1	0.982934040663491	0	2	retrograde axonal protein transport	BP	1	1
GO:0099699	1	0.153973705634128	0	224	integral component of synaptic membrane	CC	1	1
GO:0099703	1	0.941792571840232	0	7	induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration	BP	1	1
GO:0099738	1	0.719256892652693	0	42	cell cortex region	CC	1	1
GO:0100001	1	0.991158472939776	0	1	regulation of skeletal muscle contraction by action potential	BP	1	1
GO:0100012	1	0.958085528629706	0	6	regulation of heart induction by canonical Wnt signaling pathway	BP	1	1
GO:0101004	1	0.978753491339677	0	3	cytolytic granule membrane	CC	1	1
GO:0101010	1	0.991158472939776	0	1	pulmonary blood vessel remodeling	BP	1	1
GO:0101020	1	0.96153401161051	0	5	estrogen 16-alpha-hydroxylase activity	MF	1	1
GO:0101024	1	0.971967186042861	0	4	mitotic nuclear membrane organization	BP	1	1
GO:0101027	1	0.996316183592566	0	1	optical nerve axon regeneration	BP	1	1
GO:0101030	1	0.975894462172552	0	3	tRNA-guanine transglycosylation	BP	1	1
GO:0101031	1	0.776446128303318	0	35	chaperone complex	CC	1	1
GO:0102007	1	0.981800033194564	0	3	acyl-L-homoserine-lactone lactonohydrolase activity	MF	1	1
GO:0102009	1	0.997325782353608	0	1	proline dipeptidase activity	MF	1	1
GO:0102033	1	0.952817435108234	0	6	long-chain fatty acid omega-hydroxylase activity	MF	1	1
GO:0102035	1	0.992578164549615	0	1	isobutyryl-CoA:FAD oxidoreductase activity	MF	1	1
GO:0102076	1	0.991342277814265	0	1	beta,beta-carotene-9',10'-cleaving oxygenase activity	MF	1	1
GO:0102084	1	0.98960263803035	0	2	L-dopa O-methyltransferase activity	MF	1	1
GO:0102092	1	0.982394468268551	0	2	5-diphosphoinositol pentakisphosphate 3-kinase activity	MF	1	1
GO:0102102	1	0.991382686547114	0	1	homocarnosine synthase activity	MF	1	1
GO:0102116	1	0.992447632789111	0	1	laurate hydroxylase activity	MF	1	1
GO:0102121	1	0.950747020187835	0	6	ceramidase activity	MF	1	1
GO:0102140	1	0.973986569271345	0	3	heparan sulfate N-deacetylase activity	MF	1	1
GO:0102148	1	0.98008302528027	0	3	N-acetyl-beta-D-galactosaminidase activity	MF	1	1
GO:0102149	1	0.992182177147551	0	1	farnesylcysteine lyase activity	MF	1	1
GO:0102158	1	0.979067637364497	0	4	very-long-chain 3-hydroxyacyl-CoA dehydratase activity	MF	1	1
GO:0102166	1	0.991158472939776	0	1	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine O-N-acetyl-alpha-D-glucosaminase activity	MF	1	1
GO:0102167	1	0.991158472939776	0	1	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine O-N-acetyl-alpha-D-glucosaminase activity	MF	1	1
GO:0102175	1	0.991301647821717	0	1	3-beta-hydroxysteroid dehydrogenase/C4-decarboxylase activity	MF	1	1
GO:0102193	1	0.988408803538082	0	2	protein-ribulosamine 3-kinase activity	MF	1	1
GO:0102194	1	0.996664180612816	0	1	protein-fructosamine 3-kinase activity	MF	1	1
GO:0102196	1	0.991158472939776	0	1	cortisol dehydrogenase activity	MF	1	1
GO:0102200	1	0.99381558775082	0	1	N-acetylphosphatidylethanolamine-hydrolysing phospholipase activity	MF	1	1
GO:0102207	1	0.991289237239105	0	1	docosanoate omega-hydroxylase activity	MF	1	1
GO:0102209	1	0.986833301191913	0	2	trans-permethrin hydrolase activity	MF	1	1
GO:0102250	1	0.974111584984862	0	3	linear malto-oligosaccharide phosphorylase activity	MF	1	1
GO:0102258	1	0.991158641916234	0	1	1,3-diacylglycerol acylhydrolase activity	MF	1	1
GO:0102259	1	0.991158641916234	0	1	1,2-diacylglycerol acylhydrolase activity	MF	1	1
GO:0102279	1	0.991158472939776	0	1	lecithin:11-cis retinol acyltransferase activity	MF	1	1
GO:0102294	1	0.993372536433473	0	1	cholesterol dehydrogenase activity	MF	1	1
GO:0102336	1	0.99591178532636	0	1	3-oxo-arachidoyl-CoA synthase activity	MF	1	1
GO:0102339	1	0.992733145098654	0	1	3-oxo-arachidoyl-CoA reductase activity	MF	1	1
GO:0102340	1	0.992733145098654	0	1	3-oxo-behenoyl-CoA reductase activity	MF	1	1
GO:0102341	1	0.992733145098654	0	1	3-oxo-lignoceroyl-CoA reductase activity	MF	1	1
GO:0102342	1	0.992733145098654	0	1	3-oxo-cerotoyl-CoA reductase activity	MF	1	1
GO:0102343	1	0.979067637364497	0	4	3-hydroxy-arachidoyl-CoA dehydratase activity	MF	1	1
